point,cell,grid,lat,lon
4026073,1471,smos,66.195,24.301001
4026583,1507,smos,66.375999,25.062
4026584,1471,smos,66.345001,24.707001
4026585,1471,smos,66.310997,24.354
4026586,1471,smos,66.277,24.002001
4027096,1471,smos,66.459999,24.763
4027097,1471,smos,66.428001,24.408001
4027098,1471,smos,66.393997,24.055
4027099,1471,smos,66.360001,23.702
4027609,1471,smos,66.543999,24.462
4027610,1471,smos,66.511002,24.107
4027611,1471,smos,66.475998,23.754
4028122,1471,smos,66.626999,24.162001
4030156,1507,smos,67.473,29.556
4030668,1507,smos,67.586998,29.635
4030669,1507,smos,67.566002,29.257
4031180,1507,smos,67.699997,29.715
4031181,1507,smos,67.68,29.336
4031182,1507,smos,67.656998,28.958
4031183,1507,smos,67.635002,28.582001
4031693,1507,smos,67.792999,29.416
4031694,1507,smos,67.772003,29.037001
4031695,1507,smos,67.75,28.658001
4031696,1507,smos,67.724998,28.280001
4032205,1507,smos,67.906998,29.496
4032206,1507,smos,67.887001,29.115
4032207,1507,smos,67.862999,28.736
4032208,1507,smos,67.841003,28.356001
4032209,1507,smos,67.817001,27.978001
4032210,1507,smos,67.791,27.6
4032718,1507,smos,68,29.195
4032719,1507,smos,67.977997,28.813
4032720,1507,smos,67.956001,28.433001
4032721,1507,smos,67.931,28.052
4032722,1507,smos,67.906998,27.673
4032723,1507,smos,67.882004,27.295
4033231,1507,smos,68.094002,28.892
4033232,1507,smos,68.07,28.51
4033233,1507,smos,68.045998,28.128
4033234,1507,smos,68.023003,27.747
4033235,1507,smos,67.998001,27.368
4033744,1507,smos,68.184998,28.589001
4033745,1507,smos,68.163002,28.205
4033746,1507,smos,68.138,27.822001
4033747,1507,smos,68.112999,27.441
4034257,1507,smos,68.277,28.284
4034258,1507,smos,68.252998,27.899
4034259,1507,smos,68.227997,27.516001
4034769,1507,smos,68.391998,28.363001
4034770,1507,smos,68.370003,27.976
4035281,1507,smos,68.509003,28.443001
4035282,1507,smos,68.485001,28.055
4035793,1507,smos,68.624001,28.524
4035794,1507,smos,68.599998,28.134001
4036305,1507,smos,68.738998,28.606001
4036306,1507,smos,68.717003,28.215
4036817,1507,smos,68.855003,28.688
4036818,1507,smos,68.832001,28.295
4036819,1507,smos,68.807999,27.903
4036820,1507,smos,68.785004,27.513
4037330,1507,smos,68.946999,28.378
4037331,1507,smos,68.925003,27.983
4037332,1507,smos,68.901001,27.59
4037333,1507,smos,68.875,27.198
4037844,1507,smos,69.015999,27.67
4037845,1507,smos,68.990997,27.277
4032724,1507,smos,67.856003,26.917
4033236,1507,smos,67.972,26.989
4033237,1507,smos,67.944,26.611
4033238,1507,smos,67.916,26.235001
4033748,1507,smos,68.086998,27.061001
4033749,1507,smos,68.059998,26.681
4033750,1507,smos,68.031998,26.304001
4033751,1507,smos,68.003998,25.926001
4033752,1507,smos,67.974998,25.549
4034260,1507,smos,68.204002,27.134001
4034261,1507,smos,68.177002,26.753
4034262,1507,smos,68.150002,26.372
4034263,1507,smos,68.122002,25.993
4034264,1507,smos,68.092003,25.615
4034265,1507,smos,68.060997,25.239
4034266,1471,smos,68.030998,24.863001
4034771,1507,smos,68.345001,27.591
4034772,1507,smos,68.319,27.208
4034773,1507,smos,68.292,26.825001
4034774,1507,smos,68.264999,26.443001
4034775,1507,smos,68.237,26.062
4034776,1507,smos,68.208,25.683001
4034777,1507,smos,68.18,25.304001
4034778,1471,smos,68.149002,24.927
4034779,1471,smos,68.116997,24.549
4034780,1471,smos,68.084,24.174
4035283,1507,smos,68.459999,27.667
4035284,1507,smos,68.434998,27.283001
4035285,1507,smos,68.410004,26.898001
4035286,1507,smos,68.383003,26.513
4035287,1507,smos,68.355003,26.131001
4035288,1507,smos,68.324997,25.75
4035289,1507,smos,68.295998,25.370001
4035290,1471,smos,68.265999,24.99
4035291,1471,smos,68.235001,24.613001
4035292,1471,smos,68.203003,24.236
4035293,1471,smos,68.168999,23.860001
4035294,1471,smos,68.136002,23.485001
4035795,1507,smos,68.577003,27.746
4035796,1507,smos,68.552002,27.357
4035797,1507,smos,68.526001,26.972
4035798,1507,smos,68.5,26.586
4035799,1507,smos,68.472,26.201
4035800,1507,smos,68.444,25.819
4035801,1507,smos,68.414001,25.437
4035802,1507,smos,68.384003,25.055
