point,cell,grid,lat,lon
3081361,1508,warp,70.838669,27.968803
3081365,1508,warp,70.838669,28.309887
3081373,1508,warp,70.838669,28.992052
3083439,1508,warp,70.950699,25.382923
3083463,1508,warp,70.950699,27.440998
3083467,1508,warp,70.950699,27.78401
3083471,1508,warp,70.950699,28.127022
3085537,1508,warp,71.062737,25.527428
3085541,1508,warp,71.062737,25.872393
3045953,1471,warp,69.045921,24.106613
3045957,1471,warp,69.045921,24.419685
3045961,1471,warp,69.045921,24.732758
3045965,1507,warp,69.045921,25.045832
3045969,1507,warp,69.045921,25.358904
3045973,1507,warp,69.045921,25.671976
3046017,1507,warp,69.045921,29.115778
3048199,1471,warp,69.157974,20.139471
3048203,1471,warp,69.157974,20.454151
3048207,1471,warp,69.157974,20.768829
3048223,1471,warp,69.157974,22.027548
3048227,1471,warp,69.157974,22.342226
3048231,1471,warp,69.157974,22.656906
3048235,1471,warp,69.157974,22.971584
3048239,1471,warp,69.157974,23.286264
3048243,1471,warp,69.157974,23.600943
3048247,1471,warp,69.157974,23.915623
3048251,1471,warp,69.157974,24.230301
3048255,1471,warp,69.157974,24.544981
3048259,1471,warp,69.157974,24.859659
3048263,1507,warp,69.157974,25.174339
3048267,1507,warp,69.157974,25.489019
3048311,1507,warp,69.157974,28.950491
3048315,1507,warp,69.157974,29.265169
3050537,1471,warp,69.270035,24.039057
3045845,1435,warp,69.045921,15.653645
