network,station,lon,lat,eval_dataset,timefilter,anomaly,pearson_r,pearson_r_p-value,bias,rmsd,ubrmsd,n,pearson_sig
ICOS,Degero,19.556539,64.182029,SMAP L3 Enhanced,Y2016,absolute,0.06443793411822724,0.3928053387716613,0.09889021842696633,0.1664031431150926,0.1338309782451316,178,False
ICOS,Degero,19.556539,64.182029,SMAP L3 Enhanced,Y2017,absolute,0.09009801205751908,0.22644175410976605,0.002587744725274732,0.11278541529968042,0.1127557248283128,182,False
ICOS,Degero,19.556539,64.182029,SMAP L3 Enhanced,Y2018,absolute,0.1821524748015738,0.012354336519021715,-0.019774555531914817,0.06678899937033637,0.06379449341758274,188,True
ICOS,Degero,19.556539,64.182029,SMAP L3 Enhanced,winter,absolute,1.0,1.0,0.206337795,0.20816245704309327,0.027501325000000017,2,False
ICOS,Degero,19.556539,64.182029,SMAP L3 Enhanced,spring,absolute,0.09594127061498894,0.3165007834461902,0.12708620648648644,0.18246680790579048,0.13093216605633148,111,False
ICOS,Degero,19.556539,64.182029,SMAP L3 Enhanced,summer,absolute,0.19338915444475252,0.00025188186670403035,0.058894786129943526,0.1369933278126132,0.1236874125846374,354,True
ICOS,Degero,19.556539,64.182029,SMAP L3 Enhanced,fall,absolute,-0.004181366221284004,0.9447688070932232,0.0676605871841156,0.16262645326826558,0.1478830897855332,277,False
ICOS,Degero,19.556539,64.182029,SMAP L3 Enhanced,Y2015-winter,absolute,,,,,,0,
ICOS,Degero,19.556539,64.182029,SMAP L3 Enhanced,Y2016-winter,absolute,,,0.17883646999999994,0.17883646999999994,0.0,1,
ICOS,Degero,19.556539,64.182029,SMAP L3 Enhanced,Y2017-winter,absolute,,,0.23383912,0.23383912,0.0,1,
ICOS,Degero,19.556539,64.182029,SMAP L3 Enhanced,Y2018-winter,absolute,,,,,,0,
ICOS,Degero,19.556539,64.182029,SMAP L3 Enhanced,Y2015-spring,absolute,0.02362324731836933,0.8961782390002744,0.22408697909090916,0.2375957608956557,0.07897323215809311,33,False
ICOS,Degero,19.556539,64.182029,SMAP L3 Enhanced,Y2016-spring,absolute,-0.52926409863854,0.003154582842297733,0.16818954413793094,0.20198704045790106,0.11185276820721378,29,True
ICOS,Degero,19.556539,64.182029,SMAP L3 Enhanced,Y2017-spring,absolute,0.3284721681761526,0.07635897323528759,0.08757715533333332,0.13922113196494454,0.10822553048759664,30,False
ICOS,Degero,19.556539,64.182029,SMAP L3 Enhanced,Y2018-spring,absolute,-0.16070194883707,0.5110387789150682,-0.04174278052631586,0.059868984807542415,0.042916612352532836,19,False
ICOS,Degero,19.556539,64.182029,SMAP L3 Enhanced,Y2015-summer,absolute,0.04870801441081533,0.6560637278330794,0.1672378424418604,0.18612001708749104,0.08168332030493984,86,False
ICOS,Degero,19.556539,64.182029,SMAP L3 Enhanced,Y2016-summer,absolute,-0.14451377930353673,0.176640372481443,0.08732819606741582,0.16761891915559649,0.14307301712937134,89,False
ICOS,Degero,19.556539,64.182029,SMAP L3 Enhanced,Y2017-summer,absolute,0.025038924503298574,0.8168768568901218,-0.003144694659090952,0.09857010117250754,0.09851992560218192,88,False
ICOS,Degero,19.556539,64.182029,SMAP L3 Enhanced,Y2018-summer,absolute,0.11097482829781304,0.29499038136404343,-0.011309631648351692,0.05826382071957829,0.05715562121805486,91,False
ICOS,Degero,19.556539,64.182029,SMAP L3 Enhanced,Y2015-fall,absolute,-0.07849636329491272,0.4974010698611636,0.2334655157142857,0.2503820550049438,0.09047113595374673,77,False
ICOS,Degero,19.556539,64.182029,SMAP L3 Enhanced,Y2016-fall,absolute,0.0265468104740841,0.8418073789214091,0.08091383355932208,0.14339239382169086,0.11838213608754156,59,False
ICOS,Degero,19.556539,64.182029,SMAP L3 Enhanced,Y2017-fall,absolute,0.214051438685204,0.09207643267987918,-0.03354684301587302,0.11436296538140316,0.10933205007908882,63,False
ICOS,Degero,19.556539,64.182029,SMAP L3 Enhanced,Y2018-fall,absolute,-0.10294220180829514,0.3697892295630888,-0.0242990657692308,0.07692887202649021,0.07299045659543928,78,False
ICOS,Hyltemossa,13.419064,56.097581000000005,SMAP L3 Enhanced,No-Timefilter,absolute,0.3191923672543364,8.7946120025869e-21,-0.08397580690686274,0.1217722405502656,0.08818470628727554,816,True
ICOS,Hyltemossa,13.419064,56.097581000000005,SMAP L3 Enhanced,Y2015,absolute,0.14221944596869102,0.06430647907046531,-0.07286198152941176,0.1078450066520509,0.07950897501155804,170,False
ICOS,Hyltemossa,13.419064,56.097581000000005,SMAP L3 Enhanced,Y2016,absolute,0.4009179152704409,1.7370330495829792e-10,-0.0860842181276596,0.12016237303280965,0.08383616929598843,235,True
ICOS,Hyltemossa,13.419064,56.097581000000005,SMAP L3 Enhanced,Y2017,absolute,0.3935793018989189,1.3682874722552251e-08,-0.07849651974226808,0.10208671426337187,0.06526862659381656,194,True
ICOS,Hyltemossa,13.419064,56.097581000000005,SMAP L3 Enhanced,Y2018,absolute,0.17200868906775374,0.011143780315240156,-0.09529772113364053,0.14729312582423673,0.11231032571321888,217,True
ICOS,Hyltemossa,13.419064,56.097581000000005,SMAP L3 Enhanced,winter,absolute,0.0236279443950337,0.7920284515068671,-0.07017116976377953,0.12791660633059204,0.10695169521386044,127,False
ICOS,Hyltemossa,13.419064,56.097581000000005,SMAP L3 Enhanced,spring,absolute,0.35309993200639644,5.998933137441211e-08,-0.07710479670852016,0.11159299672581724,0.08067122933726764,223,True
ICOS,Hyltemossa,13.419064,56.097581000000005,SMAP L3 Enhanced,summer,absolute,0.3839016095542198,1.1573591722825824e-10,-0.06655869787072244,0.10432376651502992,0.08033298200388413,263,True
ICOS,Hyltemossa,13.419064,56.097581000000005,SMAP L3 Enhanced,fall,absolute,0.37962990842442973,2.3232607996103997e-08,-0.12272518556650253,0.14693277372089047,0.08079460886087601,203,True
ICOS,Hyltemossa,13.419064,56.097581000000005,SMAP L3 Enhanced,Y2015-winter,absolute,0.10527249231505112,0.8222725107214153,-0.15837362285714285,0.1720455918198759,0.0672122105554848,7,False
ICOS,Hyltemossa,13.419064,56.097581000000005,SMAP L3 Enhanced,Y2016-winter,absolute,0.07963808820617578,0.6030479286261169,-0.06430613577777783,0.1220216363018298,0.1037014977090786,45,False
ICOS,Hyltemossa,13.419064,56.097581000000005,SMAP L3 Enhanced,Y2017-winter,absolute,0.3829619432349733,0.021146968540112502,-0.04062279416666675,0.10415183465914983,0.09590304091612276,36,True
ICOS,Hyltemossa,13.419064,56.097581000000005,SMAP L3 Enhanced,Y2018-winter,absolute,-0.22602883601138096,0.16647917549485786,-0.0883827307692307,0.14414455289712236,0.11386898186813202,39,False
ICOS,Hyltemossa,13.419064,56.097581000000005,SMAP L3 Enhanced,Y2015-spring,absolute,-0.014925764487647028,0.92716647385996,-0.06862640999999997,0.09562136238366774,0.06658724198088256,40,False
ICOS,Hyltemossa,13.419064,56.097581000000005,SMAP L3 Enhanced,Y2016-spring,absolute,0.4298285026096533,0.0003524828412915674,-0.09329146784615387,0.11496399367949495,0.06718200555095838,65,True
ICOS,Hyltemossa,13.419064,56.097581000000005,SMAP L3 Enhanced,Y2017-spring,absolute,0.5740222710896804,5.76040855895887e-07,-0.0804661426153847,0.09160517984848554,0.043780233755360005,65,True
ICOS,Hyltemossa,13.419064,56.097581000000005,SMAP L3 Enhanced,Y2018-spring,absolute,0.14396725423374246,0.3037263311592509,-0.05952959596226415,0.13782307785552467,0.12430377304868745,53,False
ICOS,Hyltemossa,13.419064,56.097581000000005,SMAP L3 Enhanced,Y2015-summer,absolute,0.3065508604972193,0.012299321613185546,-0.0352688559090909,0.06934952430511858,0.05971150914363173,66,True
ICOS,Hyltemossa,13.419064,56.097581000000005,SMAP L3 Enhanced,Y2016-summer,absolute,0.18057905660329449,0.14679120526830586,-0.08873043363636368,0.12446987498459752,0.08729066344910091,66,False
ICOS,Hyltemossa,13.419064,56.097581000000005,SMAP L3 Enhanced,Y2017-summer,absolute,0.34041385581356143,0.0048221307350847275,-0.07702078432835813,0.09507219593764774,0.055736175163452105,67,True
ICOS,Hyltemossa,13.419064,56.097581000000005,SMAP L3 Enhanced,Y2018-summer,absolute,0.07086196569630937,0.5779217776985115,-0.06500924812500003,0.11968797147688072,0.10049382157363107,64,False
ICOS,Hyltemossa,13.419064,56.097581000000005,SMAP L3 Enhanced,Y2015-fall,absolute,0.055250277242026406,0.6831260134464704,-0.10886176508771928,0.13808461684568976,0.08494985292163358,57,False
ICOS,Hyltemossa,13.419064,56.097581000000005,SMAP L3 Enhanced,Y2016-fall,absolute,0.5657481855800599,3.021472752758791e-06,-0.09179425627118648,0.1194293048098843,0.07640139634189941,59,True
ICOS,Hyltemossa,13.419064,56.097581000000005,SMAP L3 Enhanced,Y2017-fall,absolute,0.11743181457279467,0.5677821749660678,-0.12981586230769224,0.13590904872992576,0.0402381836069126,26,False
ICOS,Hyltemossa,13.419064,56.097581000000005,SMAP L3 Enhanced,Y2018-fall,absolute,0.3313376831660909,0.009095961768582364,-0.16257407409836064,0.1798899909105362,0.07700700786846312,61,True
ICOS,Lanna,13.101768,58.34062900000001,SMAP L3 Enhanced,No-Timefilter,absolute,0.2767574270328438,8.182695473481133e-16,-0.06036717203921571,0.1211434534350556,0.1050311422872246,816,True
ICOS,Lanna,13.101768,58.34062900000001,SMAP L3 Enhanced,Y2015,absolute,0.15941571803654447,0.027607903646360024,-0.024428342931937186,0.10737565253902896,0.10455996757737614,191,True
ICOS,Lanna,13.101768,58.34062900000001,SMAP L3 Enhanced,Y2016,absolute,0.09682737790595453,0.15422373303280215,-0.09666472009174312,0.1482232949300931,0.1123658179764572,218,False
ICOS,Lanna,13.101768,58.34062900000001,SMAP L3 Enhanced,Y2017,absolute,0.545834386078953,1.4721488435997706e-18,-0.03298680647058827,0.08598078920850245,0.07940130170084676,221,True
ICOS,Lanna,13.101768,58.34062900000001,SMAP L3 Enhanced,Y2018,absolute,0.29328888503399503,4.851503338955926e-05,-0.08726239609677419,0.13420380441995794,0.1019604597294462,186,True
ICOS,Lanna,13.101768,58.34062900000001,SMAP L3 Enhanced,winter,absolute,0.3851296475299934,2.7525416047187653e-05,-0.06448532714285715,0.1335115565587208,0.1169058523685243,112,True
ICOS,Lanna,13.101768,58.34062900000001,SMAP L3 Enhanced,spring,absolute,0.06087444415123607,0.3847363443177856,-0.0876849870388349,0.1451235344605113,0.1156381567749614,206,False
ICOS,Lanna,13.101768,58.34062900000001,SMAP L3 Enhanced,summer,absolute,0.2744141469389984,9.107422087029885e-06,-0.060763645724409475,0.10700274688307472,0.0880759172464404,254,True
ICOS,Lanna,13.101768,58.34062900000001,SMAP L3 Enhanced,fall,absolute,0.2650781351930077,2.732666426176925e-05,-0.03500074754098356,0.10581910839034728,0.09986306310193173,244,True
ICOS,Lanna,13.101768,58.34062900000001,SMAP L3 Enhanced,Y2015-winter,absolute,0.29702870714933505,0.2823352790833857,-0.03619781400000005,0.09377017347144537,0.08650181324392199,15,False
ICOS,Lanna,13.101768,58.34062900000001,SMAP L3 Enhanced,Y2016-winter,absolute,0.12390205165167036,0.4920996959730183,-0.11574721121212125,0.18449215269986508,0.14366606246586885,33,False
ICOS,Lanna,13.101768,58.34062900000001,SMAP L3 Enhanced,Y2017-winter,absolute,0.6790154418762024,1.9331703241486252e-05,-0.025720886875000012,0.09241915349839867,0.08876787657550465,32,True
ICOS,Lanna,13.101768,58.34062900000001,SMAP L3 Enhanced,Y2018-winter,absolute,0.30651655204805145,0.08795580236789098,-0.06364572124999998,0.120932655260987,0.10282961283132416,32,False
ICOS,Lanna,13.101768,58.34062900000001,SMAP L3 Enhanced,Y2015-spring,absolute,0.05335528035715355,0.7277693398771933,-0.05740592044444447,0.12452529514794193,0.1105038887533292,45,False
ICOS,Lanna,13.101768,58.34062900000001,SMAP L3 Enhanced,Y2016-spring,absolute,-0.04334606424223286,0.7401189674767717,-0.1428823537704918,0.1818730930482048,0.11252757420261486,61,False
ICOS,Lanna,13.101768,58.34062900000001,SMAP L3 Enhanced,Y2017-spring,absolute,0.3595834213770297,0.0037983246158769463,-0.04323443888888884,0.08166435169608774,0.06928094710600627,63,True
ICOS,Lanna,13.101768,58.34062900000001,SMAP L3 Enhanced,Y2018-spring,absolute,0.16258472081334188,0.3363320495021861,-0.10919588324324322,0.18030305282165174,0.14347630445315815,37,False
ICOS,Lanna,13.101768,58.34062900000001,SMAP L3 Enhanced,Y2015-summer,absolute,0.17192086512082322,0.16418524794283074,-0.041381698507462684,0.10408888616793403,0.09550943017481883,67,False
ICOS,Lanna,13.101768,58.34062900000001,SMAP L3 Enhanced,Y2016-summer,absolute,0.23136100798444725,0.057653375275841315,-0.08907711411764704,0.11564409509627835,0.07374838622714908,68,False
ICOS,Lanna,13.101768,58.34062900000001,SMAP L3 Enhanced,Y2017-summer,absolute,0.43200638802109104,0.0002617721787557839,-0.033927638805970134,0.08839630058608874,0.08162610662256152,67,True
ICOS,Lanna,13.101768,58.34062900000001,SMAP L3 Enhanced,Y2018-summer,absolute,0.1614424188823113,0.2528736290158989,-0.08328839719230774,0.1200441030880754,0.0864501566184635,52,False
ICOS,Lanna,13.101768,58.34062900000001,SMAP L3 Enhanced,Y2015-fall,absolute,0.07254996088934683,0.5688729970983033,0.019265530156249988,0.10050977373242058,0.09864610465467454,64,False
ICOS,Lanna,13.101768,58.34062900000001,SMAP L3 Enhanced,Y2016-fall,absolute,0.337043249132277,0.011081639537957284,-0.04428899410714288,0.1148842547378488,0.10600413665347404,56,True
ICOS,Lanna,13.101768,58.34062900000001,SMAP L3 Enhanced,Y2017-fall,absolute,0.2534974889331967,0.05271329084022758,-0.02491685423728812,0.08404814647803756,0.08026980317224773,59,False
ICOS,Lanna,13.101768,58.34062900000001,SMAP L3 Enhanced,Y2018-fall,absolute,0.3023142482085436,0.014380675903856374,-0.08958305015384613,0.11960201770941045,0.07924342095906522,65,True
ICOS,Norunda,17.479454999999998,60.086441,SMAP L3 Enhanced,No-Timefilter,absolute,0.22336785668301026,3.866610190904956e-10,-0.20788272231770832,0.22050165098661328,0.0735238182468837,768,True
ICOS,Norunda,17.479454999999998,60.086441,SMAP L3 Enhanced,Y2015,absolute,0.2290701843903095,0.0007134397009676307,-0.20196506525581395,0.21507405650017195,0.07393890853707512,215,True
ICOS,Norunda,17.479454999999998,60.086441,SMAP L3 Enhanced,Y2016,absolute,0.06007447071356769,0.3818695720524073,-0.21539579686915888,0.2257313044623045,0.067522385216709,214,False
ICOS,Norunda,17.479454999999998,60.086441,SMAP L3 Enhanced,Y2017,absolute,0.1306994337277856,0.044422244877793525,-0.20718790232067516,0.2218834509115986,0.07940679391839332,237,True
ICOS,Norunda,17.479454999999998,60.086441,SMAP L3 Enhanced,Y2018,absolute,0.3910539109086171,4.827280718095399e-05,-0.20620792480392156,0.21745751013315054,0.06903666027097125,102,True
ICOS,Norunda,17.479454999999998,60.086441,SMAP L3 Enhanced,winter,absolute,-0.1205034153009426,0.293299871944024,-0.14711644256410256,0.18149613764881234,0.10629017032971462,78,False
ICOS,Norunda,17.479454999999998,60.086441,SMAP L3 Enhanced,spring,absolute,0.2944212829690462,1.440229693682894e-05,-0.1894023448095238,0.20003393092996447,0.0643453596147231,210,True
ICOS,Norunda,17.479454999999998,60.086441,SMAP L3 Enhanced,summer,absolute,0.3342234336298563,4.8115811175663934e-08,-0.222449664015748,0.2315464974215965,0.06426451157124148,254,True
ICOS,Norunda,17.479454999999998,60.086441,SMAP L3 Enhanced,fall,absolute,0.40578191560618615,2.2778626863168967e-10,-0.2296554918141593,0.23752758898982845,0.06064413088599339,226,True
ICOS,Norunda,17.479454999999998,60.086441,SMAP L3 Enhanced,Y2015-winter,absolute,-0.5261388118756549,0.02066932732680748,-0.19443371052631572,0.21937369982666774,0.10158913517994812,19,True
ICOS,Norunda,17.479454999999998,60.086441,SMAP L3 Enhanced,Y2016-winter,absolute,-0.2978310471536725,0.148185814826307,-0.16067604199999996,0.1878682021872879,0.09735333029895757,25,False
ICOS,Norunda,17.479454999999998,60.086441,SMAP L3 Enhanced,Y2017-winter,absolute,-0.24609938193185246,0.2255519681133675,-0.09376084384615382,0.13689581103259782,0.09974651492423124,26,False
ICOS,Norunda,17.479454999999998,60.086441,SMAP L3 Enhanced,Y2018-winter,absolute,0.3274051375476941,0.4285744726501457,-0.16576987875000002,0.1888785933982119,0.09052883708132653,8,False
ICOS,Norunda,17.479454999999998,60.086441,SMAP L3 Enhanced,Y2015-spring,absolute,0.2994877241015592,0.03864490568238455,-0.1648877060416666,0.1758357035540742,0.06107568289158285,48,True
ICOS,Norunda,17.479454999999998,60.086441,SMAP L3 Enhanced,Y2016-spring,absolute,-0.3018315875709987,0.02512062892165061,-0.206556238,0.21856675898500508,0.07145592121368698,55,True
ICOS,Norunda,17.479454999999998,60.086441,SMAP L3 Enhanced,Y2017-spring,absolute,0.056477168964651936,0.6399191711306119,-0.17930262169014086,0.18762959307957272,0.055275980807655285,71,False
ICOS,Norunda,17.479454999999998,60.086441,SMAP L3 Enhanced,Y2018-spring,absolute,0.5302930313814929,0.000878763088410665,-0.21580009138888886,0.22309708844982806,0.05659179650212241,36,True
ICOS,Norunda,17.479454999999998,60.086441,SMAP L3 Enhanced,Y2015-summer,absolute,0.3094272984061753,0.009676788984786484,-0.2164967192753623,0.2258035574952162,0.06415931047400962,69,True
ICOS,Norunda,17.479454999999998,60.086441,SMAP L3 Enhanced,Y2016-summer,absolute,0.1521618489622299,0.1835449062532057,-0.2369374215384615,0.24361215577053305,0.05663515439964665,78,False
ICOS,Norunda,17.479454999999998,60.086441,SMAP L3 Enhanced,Y2017-summer,absolute,0.024356628556384173,0.844888279077197,-0.22708529955223886,0.2348592204273391,0.059925955536874215,67,False
ICOS,Norunda,17.479454999999998,60.086441,SMAP L3 Enhanced,Y2018-summer,absolute,0.06527246559954454,0.6890415912479878,-0.196702677,0.2106585042017422,0.07539935181119999,40,False
ICOS,Norunda,17.479454999999998,60.086441,SMAP L3 Enhanced,Y2015-fall,absolute,0.1285306417798976,0.2589458898970455,-0.21361221531645566,0.22582220413262266,0.07324950065981384,79,False
ICOS,Norunda,17.479454999999998,60.086441,SMAP L3 Enhanced,Y2016-fall,absolute,0.5883925900528278,1.8508044244231591e-06,-0.21850156267857146,0.2222226263008114,0.040496453512034916,56,True
ICOS,Norunda,17.479454999999998,60.086441,SMAP L3 Enhanced,Y2017-fall,absolute,0.3762620142841157,0.001035308880625658,-0.2564458863013699,0.26133499245533803,0.05031387165321729,73,True
ICOS,Norunda,17.479454999999998,60.086441,SMAP L3 Enhanced,Y2018-fall,absolute,0.4085916977816542,0.0922848776814291,-0.22611882944444445,0.2322675680727553,0.053089529561922665,18,False
ICOS,Stordalen,19.0452,68.356003,SMAP L3 Enhanced,No-Timefilter,absolute,-0.06040137272457504,0.14696698506964462,0.13193226637716268,0.16605801328054068,0.10084215816445832,578,False
ICOS,Stordalen,19.0452,68.356003,SMAP L3 Enhanced,Y2015,absolute,-0.0598534288327958,0.490454704902036,0.16809975974814811,0.1955299073628191,0.09987199530362598,135,False
ICOS,Stordalen,19.0452,68.356003,SMAP L3 Enhanced,Y2016,absolute,-0.15948934682273666,0.04012048466021021,0.13826100592771084,0.17572293508799028,0.10845480236391357,166,True
ICOS,Stordalen,19.0452,68.356003,SMAP L3 Enhanced,Y2017,absolute,0.12657394341810135,0.14350263765743412,0.1044036505037037,0.13736802002600498,0.0892740202262976,135,False
ICOS,Stordalen,19.0452,68.356003,SMAP L3 Enhanced,Y2018,absolute,-0.018557073836438225,0.8264962758200881,0.11632086336619725,0.14784613956651613,0.09125753519827416,142,False
ICOS,Stordalen,19.0452,68.356003,SMAP L3 Enhanced,winter,absolute,,,0.013317679999999985,0.013317679999999985,0.0,1,
ICOS,Stordalen,19.0452,68.356003,SMAP L3 Enhanced,spring,absolute,-0.4655457476501067,0.0018910709395673101,0.2887387324761905,0.301511800088807,0.08682919993202537,42,True
ICOS,Stordalen,19.0452,68.356003,SMAP L3 Enhanced,summer,absolute,-0.008515255604085434,0.8749591933360429,0.12588201654360465,0.15508821505422954,0.0905873741733505,344,False
ICOS,Stordalen,19.0452,68.356003,SMAP L3 Enhanced,fall,absolute,0.22945268310023506,0.0014080649540759032,0.10896906717801047,0.14190406419160356,0.090898326895763,191,True
ICOS,Stordalen,19.0452,68.356003,SMAP L3 Enhanced,Y2015-winter,absolute,,,,,,0,
ICOS,Stordalen,19.0452,68.356003,SMAP L3 Enhanced,Y2016-winter,absolute,,,,,,0,
ICOS,Stordalen,19.0452,68.356003,SMAP L3 Enhanced,Y2017-winter,absolute,,,0.013317679999999985,0.013317679999999985,0.0,1,
ICOS,Stordalen,19.0452,68.356003,SMAP L3 Enhanced,Y2018-winter,absolute,,,,,,0,
ICOS,Stordalen,19.0452,68.356003,SMAP L3 Enhanced,Y2015-spring,absolute,0.2119030543759038,0.6869029497382032,0.39630931416666665,0.3964903985819489,0.011981805891391702,6,False
ICOS,Stordalen,19.0452,68.356003,SMAP L3 Enhanced,Y2016-spring,absolute,-0.9603035352428759,1.012007805512859e-09,0.3233581884117647,0.33037601222346913,0.06773323733399665,17,True
ICOS,Stordalen,19.0452,68.356003,SMAP L3 Enhanced,Y2017-spring,absolute,,,0.064375044,0.064375044,0.0,1,
ICOS,Stordalen,19.0452,68.356003,SMAP L3 Enhanced,Y2018-spring,absolute,-0.8979839952548857,4.2646668282566656e-07,0.23265036844444445,0.237498553317894,0.04774273652354637,18,True
ICOS,Stordalen,19.0452,68.356003,SMAP L3 Enhanced,Y2015-summer,absolute,0.12202157502261413,0.2519176257398458,0.16656638156666673,0.18840359182346691,0.08804290967347199,90,False
ICOS,Stordalen,19.0452,68.356003,SMAP L3 Enhanced,Y2016-summer,absolute,-0.03934677844239812,0.7111596562506459,0.12295467010989013,0.15492240407556282,0.09425020096912293,91,False
ICOS,Stordalen,19.0452,68.356003,SMAP L3 Enhanced,Y2017-summer,absolute,-0.04243667311802998,0.7085830334354699,0.10846409650000004,0.1377763861382847,0.08495806228819261,80,False
ICOS,Stordalen,19.0452,68.356003,SMAP L3 Enhanced,Y2018-summer,absolute,0.028505824206062458,0.7980945683277054,0.10176429698795184,0.1287897581704192,0.0789356045656395,83,False
ICOS,Stordalen,19.0452,68.356003,SMAP L3 Enhanced,Y2015-fall,absolute,0.3613695386660581,0.023801558256531963,0.1365291625641026,0.16199497513674638,0.08719036494418371,39,True
ICOS,Stordalen,19.0452,68.356003,SMAP L3 Enhanced,Y2016-fall,absolute,0.19417915539446834,0.1441321577623232,0.10802349656896552,0.13685075299050112,0.08401816936283395,58,False
ICOS,Stordalen,19.0452,68.356003,SMAP L3 Enhanced,Y2017-fall,absolute,0.007117077644142795,0.9596616184094106,0.1007485353584906,0.13903564304211471,0.09581567021762832,53,False
ICOS,Stordalen,19.0452,68.356003,SMAP L3 Enhanced,Y2018-fall,absolute,0.3331998118667399,0.03327155703942089,0.09471754429268296,0.13177027485301782,0.09160781701363432,41,True
ICOS,Svartberget,19.774413,64.256125,SMAP L3 Enhanced,No-Timefilter,absolute,0.2257183685340619,2.783548631967211e-10,-0.2088693721806283,0.22124896646899697,0.07297047710183584,764,True
ICOS,Svartberget,19.774413,64.256125,SMAP L3 Enhanced,Y2015,absolute,0.2352655200366362,0.0008484793833839918,-0.18366825489898986,0.19556608157456792,0.06717190189945657,198,True
ICOS,Svartberget,19.774413,64.256125,SMAP L3 Enhanced,Y2016,absolute,0.3705499760498751,3.8380607543003423e-07,-0.21828465581920908,0.22567918224666966,0.057296617120166725,177,True
ICOS,Svartberget,19.774413,64.256125,SMAP L3 Enhanced,Y2017,absolute,0.17613758736665958,0.014022117460322621,-0.2239021956494845,0.23906811290165764,0.083793611866894,194,True
ICOS,Svartberget,19.774413,64.256125,SMAP L3 Enhanced,Y2018,absolute,0.05599822783470715,0.4368310576704645,-0.2109562863589743,0.22330068744228992,0.07321640702622374,195,False
ICOS,Svartberget,19.774413,64.256125,SMAP L3 Enhanced,winter,absolute,0.7007232251591611,0.2992767748408389,-0.03824496900000002,0.05146861525619165,0.034443296917962475,4,False
ICOS,Svartberget,19.774413,64.256125,SMAP L3 Enhanced,spring,absolute,0.011175635294392094,0.9064785739561498,-0.20005159460177,0.22171880519578596,0.09559596264872264,113,False
ICOS,Svartberget,19.774413,64.256125,SMAP L3 Enhanced,summer,absolute,0.38385124110024654,5.5993857854289284e-14,-0.2268668440056023,0.23205223881652615,0.048781929345812325,357,True
ICOS,Svartberget,19.774413,64.256125,SMAP L3 Enhanced,fall,absolute,0.20032499681421254,0.0006001934591209662,-0.1925031964482758,0.20851885892232444,0.08014133692087218,290,True
ICOS,Svartberget,19.774413,64.256125,SMAP L3 Enhanced,Y2015-winter,absolute,,,,,,0,
ICOS,Svartberget,19.774413,64.256125,SMAP L3 Enhanced,Y2016-winter,absolute,-1.0,1.0,-0.07079671000000001,0.07132888889063252,0.008696910000000002,2,False
ICOS,Svartberget,19.774413,64.256125,SMAP L3 Enhanced,Y2017-winter,absolute,1.0,1.0,-0.0056932279999999955,0.014499183508307228,0.013334672000000006,2,False
ICOS,Svartberget,19.774413,64.256125,SMAP L3 Enhanced,Y2018-winter,absolute,,,,,,0,
ICOS,Svartberget,19.774413,64.256125,SMAP L3 Enhanced,Y2015-spring,absolute,0.2707537715810857,0.12750445855347384,-0.13733295454545452,0.15089378288948566,0.0625187436735203,33,False
ICOS,Svartberget,19.774413,64.256125,SMAP L3 Enhanced,Y2016-spring,absolute,-0.29159911358882873,0.1321728036343355,-0.23059065857142866,0.2383035481502694,0.06013758592263765,28,False
ICOS,Svartberget,19.774413,64.256125,SMAP L3 Enhanced,Y2017-spring,absolute,-0.07642497798284995,0.6881271513102898,-0.17130851433333338,0.2060110366395542,0.11442875571380595,30,False
ICOS,Svartberget,19.774413,64.256125,SMAP L3 Enhanced,Y2018-spring,absolute,0.5578009367824823,0.00698744461923059,-0.29445676454545444,0.2969788277148185,0.03862172865487213,22,True
ICOS,Svartberget,19.774413,64.256125,SMAP L3 Enhanced,Y2015-summer,absolute,0.3022052417401165,0.0042146293413865945,-0.2151717252272728,0.22008188398753425,0.046229474604645014,88,True
ICOS,Svartberget,19.774413,64.256125,SMAP L3 Enhanced,Y2016-summer,absolute,0.21665516717939728,0.042611776203107736,-0.22628882204545456,0.2317353178093394,0.0499462364695893,88,True
ICOS,Svartberget,19.774413,64.256125,SMAP L3 Enhanced,Y2017-summer,absolute,0.1835502487998344,0.07987818875048422,-0.2385490639130435,0.2434864785391324,0.048785339371557684,92,False
ICOS,Svartberget,19.774413,64.256125,SMAP L3 Enhanced,Y2018-summer,absolute,0.1887354607303258,0.07650877574282393,-0.22692608168539324,0.2317849455755016,0.04721032139641156,89,False
ICOS,Svartberget,19.774413,64.256125,SMAP L3 Enhanced,Y2015-fall,absolute,0.2425351176925768,0.033564147027843584,-0.16752227467532466,0.18230060508622736,0.07190130807161788,77,True
ICOS,Svartberget,19.774413,64.256125,SMAP L3 Enhanced,Y2016-fall,absolute,0.30771526064481225,0.017746028129651283,-0.20550569288135595,0.21347952554347846,0.05780067490628875,59,True
ICOS,Svartberget,19.774413,64.256125,SMAP L3 Enhanced,Y2017-fall,absolute,0.21203345109963234,0.07804342698035187,-0.233426717,0.2495674279108389,0.08829421761720115,70,False
ICOS,Svartberget,19.774413,64.256125,SMAP L3 Enhanced,Y2018-fall,absolute,0.15662704547242048,0.15479441524528806,-0.1721667351190476,0.18903082572835767,0.0780465783618503,84,False
HOBE,1.01,9.1809,56.0193,SMAP L3 Enhanced,No-Timefilter,absolute,0.5941353175166177,1.0306842303724013e-82,0.05192848506666664,0.07927687983136285,0.05990205434271285,855,True
