network,eval_dataset,timefilter,anomaly,pearson_r,pearson_r_p-value,bias,rmsd,ubrmsd,n,pearson_sig
HOBE,ERA5 0-1,Y2018-spring,anomaly,0.08823468846780293,8.979793287233039e-12,,,,5957,True
HOBE,ERA5 0-1,Y2015-summer,anomaly,0.42423122606956604,3.6938684303588735e-287,,,,6612,True
HOBE,ERA5 0-1,Y2016-summer,anomaly,0.3645020525186882,5.619529524232832e-207,,,,6614,True
HOBE,ERA5 0-1,Y2017-summer,anomaly,0.36996252043313294,9.095633736275158e-210,,,,6493,True
HOBE,ERA5 0-1,Y2018-summer,anomaly,0.2404325966442896,5.411198429943417e-77,,,,5795,True
HOBE,ERA5 0-1,Y2015-fall,anomaly,0.1985591766199275,3.1039508530380676e-59,,,,6551,True
HOBE,ERA5 0-1,Y2016-fall,anomaly,0.19016019488912314,3.195058256496933e-54,,,,6530,True
HOBE,ERA5 0-1,Y2017-fall,anomaly,0.19496177064514134,2.59134042161099e-56,,,,6454,True
HOBE,ERA5 0-1,Y2018-fall,anomaly,0.3607252923979396,1.9519537452898405e-155,,,,5063,True
HOBE,ERA5 0-1,M01,anomaly,0.3246078012130155,1.2846892339935426e-156,,,,6387,True
HOBE,ERA5 0-1,M02,anomaly,0.32922280308337065,2.483908054523704e-150,,,,5947,True
HOBE,ERA5 0-1,M03,anomaly,0.19167948789815972,2.3447905179722286e-55,,,,6564,True
HOBE,ERA5 0-1,M04,anomaly,0.09062177181110516,7.888535168051328e-17,,,,8423,True
HOBE,ERA5 0-1,M05,anomaly,0.2186542564281726,3.16688539968193e-93,,,,8565,True
HOBE,ERA5 0-1,M06,anomaly,0.3375381569170415,3.4148754743962373e-220,,,,8297,True
HOBE,ERA5 0-1,M07,anomaly,0.3569609406972501,1.9695607968372025e-259,,,,8688,True
HOBE,ERA5 0-1,M08,anomaly,0.33870678292248385,6.024180467545015e-228,,,,8529,True
HOBE,ERA5 0-1,M09,anomaly,0.3619496398954214,1.3741122993606396e-252,,,,8209,True
HOBE,ERA5 0-1,M10,anomaly,0.16352840231411064,5.469162490129552e-51,,,,8325,True
HOBE,ERA5 0-1,M11,anomaly,0.22797036346022495,1.4413128263974149e-95,,,,8064,True
HOBE,ERA5 0-1,M12,anomaly,0.1852823034576891,3.2759657599943336e-65,,,,8328,True
HOBE,ERA5 0-1,Y2015-M01,anomaly,,,,,,0,
HOBE,ERA5 0-1,Y2016-M01,anomaly,0.4171645929607705,1.1626858061274769e-94,,,,2231,True
HOBE,ERA5 0-1,Y2017-M01,anomaly,0.16772129109665027,2.480068978493626e-14,,,,2039,True
HOBE,ERA5 0-1,Y2018-M01,anomaly,0.4012558165566568,1.0223810478693621e-82,,,,2117,True
HOBE,ERA5 0-1,Y2015-M02,anomaly,,,,,,0,
HOBE,ERA5 0-1,Y2016-M02,anomaly,0.21614435268668125,1.7867193645594057e-23,,,,2086,True
HOBE,ERA5 0-1,Y2017-M02,anomaly,0.4086417621968396,2.13769553077503e-81,,,,2001,True
HOBE,ERA5 0-1,Y2018-M02,anomaly,0.2945638931909265,1.4985344832534015e-38,,,,1860,True
HOBE,ERA5 0-1,Y2015-M03,anomaly,,,,,,0,
HOBE,ERA5 0-1,Y2016-M03,anomaly,0.09016584686973686,1.989152089932194e-05,,,,2232,True
HOBE,ERA5 0-1,Y2017-M03,anomaly,0.31755715730625106,3.5676722104359733e-53,,,,2219,True
HOBE,ERA5 0-1,Y2018-M03,anomaly,0.27755985157034346,1.1082850871935555e-38,,,,2113,True
HOBE,ERA5 0-1,Y2015-M04,anomaly,0.16981021073586128,1.9667604960398014e-15,,,,2159,True
HOBE,ERA5 0-1,Y2016-M04,anomaly,0.01991913620776106,0.3548027491298893,,,,2160,False
HOBE,ERA5 0-1,Y2017-M04,anomaly,0.1102311525920626,3.129123234293371e-07,,,,2143,True
HOBE,ERA5 0-1,Y2018-M04,anomaly,0.08984137667318297,6.776955344539044e-05,,,,1961,True
HOBE,ERA5 0-1,Y2015-M05,anomaly,0.27598364420621724,2.6379238227536954e-40,,,,2232,True
HOBE,ERA5 0-1,Y2016-M05,anomaly,0.16058390576516438,2.374296837706891e-14,,,,2230,True
HOBE,ERA5 0-1,Y2017-M05,anomaly,0.32208160077530595,9.342049164417617e-55,,,,2220,True
HOBE,ERA5 0-1,Y2018-M05,anomaly,0.05987948903426245,0.009349841475331709,,,,1883,True
HOBE,ERA5 0-1,Y2015-M06,anomaly,0.4128213113072396,1.1625051363874324e-89,,,,2160,True
HOBE,ERA5 0-1,Y2016-M06,anomaly,0.33083048694908124,2.4864374819495137e-56,,,,2160,True
HOBE,ERA5 0-1,Y2017-M06,anomaly,0.3589566883744285,1.0729965500081007e-65,,,,2127,True
HOBE,ERA5 0-1,Y2018-M06,anomaly,0.29431592332026196,2.7443598394542385e-38,,,,1850,True
HOBE,ERA5 0-1,Y2015-M07,anomaly,0.4724073188505083,1.8494874837075119e-124,,,,2232,True
HOBE,ERA5 0-1,Y2016-M07,anomaly,0.386410661948644,3.795617037154702e-80,,,,2225,True
HOBE,ERA5 0-1,Y2017-M07,anomaly,0.37754058647477096,1.8249067250843176e-74,,,,2170,True
HOBE,ERA5 0-1,Y2018-M07,anomaly,0.2326295728440097,9.991664217160963e-27,,,,2061,True
HOBE,ERA5 0-1,Y2015-M08,anomaly,0.4129482474728855,3.6660675623668834e-92,,,,2220,True
HOBE,ERA5 0-1,Y2016-M08,anomaly,0.41156775682967056,7.286615778819861e-92,,,,2229,True
HOBE,ERA5 0-1,Y2017-M08,anomaly,0.3894199233741345,1.9399587865494678e-80,,,,2196,True
HOBE,ERA5 0-1,Y2018-M08,anomaly,0.2404168746324313,3.5356251461059045e-26,,,,1884,True
HOBE,ERA5 0-1,Y2015-M09,anomaly,0.4828746964670209,1.3865431406860067e-126,,,,2160,True
HOBE,ERA5 0-1,Y2016-M09,anomaly,0.3385833840640253,1.700571456348106e-58,,,,2138,True
HOBE,ERA5 0-1,Y2017-M09,anomaly,0.2905876683045962,6.83502382491873e-42,,,,2087,True
HOBE,ERA5 0-1,Y2018-M09,anomaly,0.3388861919690825,2.9843968634260946e-50,,,,1824,True
HOBE,ERA5 0-1,Y2015-M10,anomaly,0.08048408138656787,0.00014146877916271398,,,,2231,True
HOBE,ERA5 0-1,Y2016-M10,anomaly,0.06271988803606995,0.003032735476162634,,,,2232,True
HOBE,ERA5 0-1,Y2017-M10,anomaly,0.15343785163380064,3.6788105249758936e-13,,,,2219,True
HOBE,ERA5 0-1,Y2018-M10,anomaly,0.4327006087228708,6.102975490105031e-76,,,,1643,True
HOBE,ERA5 0-1,Y2015-M11,anomaly,0.13528749058969858,2.7368131643582367e-10,,,,2160,True
HOBE,ERA5 0-1,Y2016-M11,anomaly,0.3402919535325123,1.072077212982822e-59,,,,2160,True
HOBE,ERA5 0-1,Y2017-M11,anomaly,0.17159885305755293,1.1673373330163225e-15,,,,2148,True
HOBE,ERA5 0-1,Y2018-M11,anomaly,0.3412260173153698,8.270964168763124e-45,,,,1596,True
HOBE,ERA5 0-1,Y2015-M12,anomaly,0.18402368855459014,1.8827241750746573e-18,,,,2232,True
HOBE,ERA5 0-1,Y2016-M12,anomaly,0.1630994453865622,8.965452109040725e-15,,,,2232,True
HOBE,ERA5 0-1,Y2017-M12,anomaly,0.3129182365289813,2.340532180612167e-51,,,,2208,True
HOBE,ERA5 0-1,Y2018-M12,anomaly,0.26723377892159617,1.7836681584696856e-28,,,,1656,True
HOBE,ERA5 0-1,No-Timefilter,anomaly,0.3928743429845801,0.0,,,,293152,True
HOBE,ERA5 0-1,Y2015,anomaly,0.5138316522520199,0.0,,,,65955,True
HOBE,ERA5 0-1,Y2016,anomaly,0.3016453159604764,0.0,,,,78972,True
HOBE,ERA5 0-1,Y2017,anomaly,0.4437817102141172,0.0,,,,78953,True
HOBE,ERA5 0-1,Y2018,anomaly,0.42957800279175934,0.0,,,,69272,True
HOBE,ERA5 0-1,winter,anomaly,0.3568645033417817,0.0,,,,77196,True
HOBE,ERA5 0-1,spring,anomaly,0.5368516293270043,0.0,,,,62841,True
HOBE,ERA5 0-1,summer,anomaly,0.5443665731916363,0.0,,,,84743,True
HOBE,ERA5 0-1,fall,anomaly,0.4174730071435945,0.0,,,,68372,True
HOBE,ERA5 0-1,Y2015-winter,anomaly,0.5338190343870397,0.0,,,,7765,True
HOBE,ERA5 0-1,Y2016-winter,anomaly,0.2544543013765255,0.0,,,,22546,True
HOBE,ERA5 0-1,Y2017-winter,anomaly,0.4200458449701929,0.0,,,,23187,True
HOBE,ERA5 0-1,Y2018-winter,anomaly,0.5390482049007292,0.0,,,,23698,True
HOBE,ERA5 0-1,Y2015-spring,anomaly,0.6581326822109366,0.0,,,,15120,True
HOBE,ERA5 0-1,Y2016-spring,anomaly,0.7227744432586571,0.0,,,,16952,True
HOBE,ERA5 0-1,Y2017-spring,anomaly,0.5844942176489267,0.0,,,,15623,True
HOBE,ERA5 0-1,Y2018-spring,anomaly,0.4143624153013338,0.0,,,,15146,True
HOBE,ERA5 0-1,Y2015-summer,anomaly,0.6098050306635698,0.0,,,,25154,True
HOBE,ERA5 0-1,Y2016-summer,anomaly,0.4953676556354474,0.0,,,,22448,True
HOBE,ERA5 0-1,Y2017-summer,anomaly,0.5390248382919838,0.0,,,,18221,True
HOBE,ERA5 0-1,Y2018-summer,anomaly,0.5396451365772912,0.0,,,,18920,True
HOBE,ERA5 0-1,Y2015-fall,anomaly,0.3417831909893045,0.0,,,,17916,True
HOBE,ERA5 0-1,Y2016-fall,anomaly,0.5350301952308927,0.0,,,,17026,True
HOBE,ERA5 0-1,Y2017-fall,anomaly,0.4290640363666856,0.0,,,,21922,True
HOBE,ERA5 0-1,Y2018-fall,anomaly,0.6102113544364182,0.0,,,,11508,True
HOBE,ERA5 0-1,M01,anomaly,0.33130172061904056,0.0,,,,24258,True
HOBE,ERA5 0-1,M02,anomaly,0.4009100605638315,0.0,,,,21642,True
HOBE,ERA5 0-1,M03,anomaly,0.5603028140229455,0.0,,,,15340,True
HOBE,ERA5 0-1,M04,anomaly,0.6024680558141582,0.0,,,,20511,True
HOBE,ERA5 0-1,M05,anomaly,0.593415880035991,0.0,,,,26990,True
HOBE,ERA5 0-1,M06,anomaly,0.6184067413804668,0.0,,,,32030,True
HOBE,ERA5 0-1,M07,anomaly,0.47851016962168,0.0,,,,30404,True
HOBE,ERA5 0-1,M08,anomaly,0.4699094327507108,0.0,,,,22309,True
HOBE,ERA5 0-1,M09,anomaly,0.44498755013010266,0.0,,,,17075,True
HOBE,ERA5 0-1,M10,anomaly,0.3911211779850549,0.0,,,,23051,True
HOBE,ERA5 0-1,M11,anomaly,0.4058768418313132,0.0,,,,28246,True
HOBE,ERA5 0-1,M12,anomaly,0.4414248062450504,0.0,,,,31296,True
HOBE,ERA5 0-1,Y2015-M01,anomaly,,,,,,0,
HOBE,ERA5 0-1,Y2016-M01,anomaly,0.2505666337875639,3.895044139096131e-112,,,,7812,True
HOBE,ERA5 0-1,Y2017-M01,anomaly,0.3949585029657236,1.4352662904112409e-276,,,,7448,True
HOBE,ERA5 0-1,Y2018-M01,anomaly,0.4769846167995962,0.0,,,,8998,True
HOBE,ERA5 0-1,Y2015-M02,anomaly,,,,,,0,
HOBE,ERA5 0-1,Y2016-M02,anomaly,0.2438798334202916,1.5254554072653222e-95,,,,7017,True
HOBE,ERA5 0-1,Y2017-M02,anomaly,0.6397199546139369,0.0,,,,6621,True
HOBE,ERA5 0-1,Y2018-M02,anomaly,0.6676827084442919,0.0,,,,8004,True
HOBE,ERA5 0-1,Y2015-M03,anomaly,,,,,,0,
HOBE,ERA5 0-1,Y2016-M03,anomaly,0.5805533116942442,0.0,,,,4831,True
HOBE,ERA5 0-1,Y2017-M03,anomaly,0.543146757618161,0.0,,,,4775,True
HOBE,ERA5 0-1,Y2018-M03,anomaly,0.6393682118570757,0.0,,,,5734,True
HOBE,ERA5 0-1,Y2015-M04,anomaly,0.6513406457147539,0.0,,,,6360,True
HOBE,ERA5 0-1,Y2016-M04,anomaly,0.7125243468723306,0.0,,,,5066,True
HOBE,ERA5 0-1,Y2017-M04,anomaly,0.643722542420088,0.0,,,,4740,True
HOBE,ERA5 0-1,Y2018-M04,anomaly,0.4620283998505245,9.192858392755708e-229,,,,4345,True
HOBE,ERA5 0-1,Y2015-M05,anomaly,0.6386280824104735,0.0,,,,8760,True
HOBE,ERA5 0-1,Y2016-M05,anomaly,0.751739719184747,0.0,,,,7055,True
HOBE,ERA5 0-1,Y2017-M05,anomaly,0.6061485310563466,0.0,,,,6108,True
HOBE,ERA5 0-1,Y2018-M05,anomaly,0.2815736480561876,5.593622848308028e-93,,,,5067,True
HOBE,ERA5 0-1,Y2015-M06,anomaly,0.6948485388092454,0.0,,,,9226,True
HOBE,ERA5 0-1,Y2016-M06,anomaly,0.6331403872399957,0.0,,,,8411,True
HOBE,ERA5 0-1,Y2017-M06,anomaly,0.6096833651397723,0.0,,,,6834,True
HOBE,ERA5 0-1,Y2018-M06,anomaly,0.5627964918557345,0.0,,,,7559,True
HOBE,ERA5 0-1,Y2015-M07,anomaly,0.6288019220806893,0.0,,,,9214,True
HOBE,ERA5 0-1,Y2016-M07,anomaly,0.21066964371865227,5.18289621659426e-87,,,,8614,True
HOBE,ERA5 0-1,Y2017-M07,anomaly,0.4624214959386436,8.483544734510743e-306,,,,5810,True
HOBE,ERA5 0-1,Y2018-M07,anomaly,0.3429750549437502,4.352296694105075e-186,,,,6766,True
HOBE,ERA5 0-1,Y2015-M08,anomaly,0.4562065580411343,0.0,,,,6714,True
HOBE,ERA5 0-1,Y2016-M08,anomaly,0.3367927067780484,6.080772988297007e-144,,,,5423,True
HOBE,ERA5 0-1,Y2017-M08,anomaly,0.4661520960812949,5.759997214726879e-299,,,,5577,True
HOBE,ERA5 0-1,Y2018-M08,anomaly,0.605174588911896,0.0,,,,4595,True
HOBE,ERA5 0-1,Y2015-M09,anomaly,0.2644771845960229,7.884320693207221e-81,,,,5002,True
HOBE,ERA5 0-1,Y2016-M09,anomaly,0.6314126187577994,0.0,,,,4080,True
HOBE,ERA5 0-1,Y2017-M09,anomaly,0.5239743613816451,0.0,,,,5114,True
HOBE,ERA5 0-1,Y2018-M09,anomaly,0.5453190146191235,8.897206781034324e-223,,,,2879,True
HOBE,ERA5 0-1,Y2015-M10,anomaly,0.5166741841932236,0.0,,,,5790,True
HOBE,ERA5 0-1,Y2016-M10,anomaly,0.33659638745418313,1.702120017645443e-161,,,,6101,True
HOBE,ERA5 0-1,Y2017-M10,anomaly,0.35225336044406785,1.0360353777341917e-237,,,,8184,True
HOBE,ERA5 0-1,Y2018-M10,anomaly,0.6816708331813156,0.0,,,,2976,True
HOBE,ERA5 0-1,Y2015-M11,anomaly,0.3151853926167739,4.619964475039328e-164,,,,7124,True
HOBE,ERA5 0-1,Y2016-M11,anomaly,0.6053937322163068,0.0,,,,6845,True
HOBE,ERA5 0-1,Y2017-M11,anomaly,0.3326309929528039,7.553508079596998e-222,,,,8624,True
HOBE,ERA5 0-1,Y2018-M11,anomaly,0.7031326777482346,0.0,,,,5653,True
HOBE,ERA5 0-1,Y2015-M12,anomaly,0.5338190343870397,0.0,,,,7765,True
HOBE,ERA5 0-1,Y2016-M12,anomaly,0.6685784444375011,0.0,,,,7717,True
HOBE,ERA5 0-1,Y2017-M12,anomaly,0.3069298300712524,3.757415985100677e-198,,,,9118,True
HOBE,ERA5 0-1,Y2018-M12,anomaly,0.7931119999369883,0.0,,,,6696,True
HOBE,ERA5 0-25,No-Timefilter,absolute,-0.04745127524466392,3.682727090485642e-48,-0.028183033547781094,0.17208085563027656,0.1697572899597915,94326,True
HOBE,ERA5 0-25,Y2015,absolute,-0.08687235541762746,1.8522908994142844e-34,0.020956211466289287,0.19431518207377474,0.19318185004120966,19786,True
HOBE,ERA5 0-25,Y2016,absolute,-0.12927273824061164,1.9354013462426347e-98,-0.037640272745088334,0.18957927506889624,0.18580503600097487,26315,True
HOBE,ERA5 0-25,Y2017,absolute,0.079192603226308,3.8306304380768105e-37,-0.05386730858036234,0.14654899937482072,0.1362898465919939,25777,True
HOBE,ERA5 0-25,Y2018,absolute,-0.07003023615454793,8.218068139418044e-26,-0.03091549500788485,0.1560586705777592,0.15296581589007074,22448,True
HOBE,ERA5 0-25,winter,absolute,-0.1015169855761589,1.8276191746202646e-48,-0.0541544894574581,0.16908820787347292,0.16018150115873195,20662,True
HOBE,ERA5 0-25,spring,absolute,-0.11232450672235704,5.414692907842513e-67,-0.030489332645168173,0.18323591053898455,0.18068148633964426,23552,True
HOBE,ERA5 0-25,summer,absolute,0.02672153960653237,1.965168517539875e-05,-0.0035722613672101717,0.17104267190172087,0.17100536412640416,25514,True
HOBE,ERA5 0-25,fall,absolute,-0.015406589665891859,0.015676917625665584,-0.029686369716074468,0.16445031337566282,0.16174864766802302,24598,True
HOBE,ERA5 0-25,Y2015-winter,absolute,-0.08519758117610812,5.574057261577416e-05,-0.01031988116935484,0.18766745284716435,0.1873834915642065,2232,True
HOBE,ERA5 0-25,Y2016-winter,absolute,-0.2009901657549848,1.1639649901660118e-60,-0.057240421945335164,0.1877197110851939,0.17877981996139458,6549,True
HOBE,ERA5 0-25,Y2017-winter,absolute,0.07922063242254344,3.5979258533357567e-10,-0.06609883368437902,0.14594384140970856,0.13011744322337016,6248,True
HOBE,ERA5 0-25,Y2018-winter,absolute,-0.19333442926023825,1.438322531127349e-48,-0.05468720934138119,0.1622431099694062,0.1527486034862407,5633,True
HOBE,ERA5 0-25,Y2015-spring,absolute,-0.14234685767967992,2.587665277194471e-21,0.026081469421544046,0.19179221258095047,0.19001055170571327,4391,True
HOBE,ERA5 0-25,Y2016-spring,absolute,-0.271755334098415,1.8629930615570606e-112,-0.029222316725611538,0.2145149971542374,0.21251527053195615,6622,True
HOBE,ERA5 0-25,Y2017-spring,absolute,-0.000998035100127026,0.9354779335946494,-0.06576667803646305,0.15539333415949025,0.14079002933891022,6582,False
HOBE,ERA5 0-25,Y2018-spring,absolute,-0.09596907186193224,1.148175652758987e-13,-0.03461843855900629,0.16672573065949786,0.16309209967279142,5957,True
HOBE,ERA5 0-25,Y2015-summer,absolute,-0.10933193742308822,4.865202835617089e-19,0.030997656933151818,0.19681358986754466,0.1943572340336338,6612,True
HOBE,ERA5 0-25,Y2016-summer,absolute,-0.05636974538292078,4.4936982080439315e-06,-0.022009617651043256,0.18597569362587466,0.18466871784490213,6614,True
HOBE,ERA5 0-25,Y2017-summer,absolute,0.12873513504455347,2.123945628570705e-25,-0.034732524774372414,0.14596260082207496,0.14176999880631305,6493,True
HOBE,ERA5 0-25,Y2018-summer,absolute,0.07470929303781551,1.2411987215432148e-08,0.01294058849680757,0.14581626881004436,0.14524092198495367,5795,True
HOBE,ERA5 0-25,Y2015-fall,absolute,-0.04666369182866674,0.00015795658990603163,0.018042029456571462,0.19567884337391328,0.19484531022644785,6551,True
HOBE,ERA5 0-25,Y2016-fall,absolute,0.01311630035651324,0.2892582946180654,-0.042351372353139405,0.1667224030830807,0.1612535920517834,6530,False
HOBE,ERA5 0-25,Y2017-fall,absolute,0.0920956989519588,1.2347607131755322e-13,-0.04914123678648899,0.1381922104287043,0.12915969135247074,6454,True
HOBE,ERA5 0-25,Y2018-fall,absolute,-0.1494554345767628,1.110229970795794e-26,-0.05030745675686354,0.14714613262016535,0.1382792252644178,5063,True
HOBE,ERA5 0-25,M01,absolute,-0.03683228486239376,0.0032398808063395217,-0.06232178250352278,0.1553777163446602,0.1423314096117413,6387,True
HOBE,ERA5 0-25,M02,absolute,-0.2583284388552655,2.7759975353659316e-91,-0.06193449441230869,0.1834972563262356,0.17272915643037198,5947,True
HOBE,ERA5 0-25,M03,absolute,-0.3325931789639812,2.688029863344225e-169,-0.06247549540067032,0.19982551231359671,0.18980792355913967,6564,True
HOBE,ERA5 0-25,M04,absolute,-0.13900401433406473,1.3045714647007006e-37,-0.030312190060548475,0.1803374318689245,0.17777165259627914,8423,True
HOBE,ERA5 0-25,M05,absolute,0.06606644832271165,9.353730774569442e-10,-0.00615014988546414,0.17245738857025775,0.172347690813829,8565,True
HOBE,ERA5 0-25,M06,absolute,0.05469879087502511,6.184080459786479e-07,0.001986698894419714,0.17824832277499705,0.17823725087534995,8297,True
HOBE,ERA5 0-25,M07,absolute,0.0625742912396804,5.302288673895824e-09,0.0034068202808472114,0.16856002399533104,0.16852559231428502,8688,True
HOBE,ERA5 0-25,M08,absolute,-0.047430232474797315,1.1752531754889674e-05,-0.016089198247156742,0.16633105626561925,0.1655510736244265,8529,True
HOBE,ERA5 0-25,M09,absolute,0.013743600093330477,0.21309944731777367,-0.023047042529662498,0.16357997402894275,0.16194826869696852,8209,False
HOBE,ERA5 0-25,M10,absolute,-0.036911856436748165,0.0007556935100018294,-0.025573912418017986,0.165198603836381,0.163207088427939,8325,True
HOBE,ERA5 0-25,M11,absolute,-0.026840135477337462,0.01593946303299536,-0.04069064103050602,0.16455965432442182,0.1594495266970075,8064,True
HOBE,ERA5 0-25,M12,absolute,-0.06377696868510177,5.704161576375768e-09,-0.042335062205811735,0.16844781770041187,0.16304112915476646,8328,True
HOBE,ERA5 0-25,Y2015-M01,absolute,,,,,,0,
HOBE,ERA5 0-25,Y2016-M01,absolute,-0.02945872701479446,0.16423763522528148,-0.07582318298520846,0.16920087177748136,0.15126063576572488,2231,False
HOBE,ERA5 0-25,Y2017-M01,absolute,-0.037777451812079296,0.08811716735021209,-0.057701633854830826,0.13684674031911168,0.12408687193434055,2039,False
HOBE,ERA5 0-25,Y2018-M01,absolute,-0.05342486505884319,0.013954661192416708,-0.05254325563533308,0.15693823630234574,0.1478810883816148,2117,True
HOBE,ERA5 0-25,Y2015-M02,absolute,,,,,,0,
HOBE,ERA5 0-25,Y2016-M02,absolute,-0.3662894275916012,3.0419744144516286e-67,-0.040350427253116,0.21303425628447267,0.20917800403285566,2086,True
HOBE,ERA5 0-25,Y2017-M02,absolute,-0.08589344234028623,0.000119601348201757,-0.09788075944027984,0.1659419838992611,0.13400036922268796,2001,True
HOBE,ERA5 0-25,Y2018-M02,absolute,-0.25655077938736737,2.4303034929197005e-29,-0.04746991794623659,0.16472799997342624,0.15774004204837366,1860,True
HOBE,ERA5 0-25,Y2015-M03,absolute,,,,,,0,
HOBE,ERA5 0-25,Y2016-M03,absolute,-0.4591197128181523,8.595178650400764e-117,-0.04359972456093192,0.2373926730498316,0.2333545483506913,2232,True
HOBE,ERA5 0-25,Y2017-M03,absolute,-0.04584297111275256,0.030818408813020264,-0.07928625408742672,0.15595911224606546,0.1343016552592143,2219,True
HOBE,ERA5 0-25,Y2018-M03,absolute,-0.43914214595325707,2.4477486321363613e-100,-0.06476023131566491,0.19740843106236852,0.1864837823899105,2113,True
HOBE,ERA5 0-25,Y2015-M04,absolute,-0.08075802824158107,0.00017238300527220668,0.028138305789717488,0.18783195493034824,0.18571235564776167,2159,True
HOBE,ERA5 0-25,Y2016-M04,absolute,-0.2957674275272633,7.315065797937572e-45,-0.03672624498611105,0.21076596489688945,0.20754150160422608,2160,True
HOBE,ERA5 0-25,Y2017-M04,absolute,-0.018280549206549708,0.3976475154292939,-0.0789161992300513,0.15932799916457988,0.13841114412095296,2143,False
HOBE,ERA5 0-25,Y2018-M04,absolute,-0.132137533996588,4.266622205684737e-09,-0.034484484936256936,0.15547941879036414,0.15160695883128353,1961,True
HOBE,ERA5 0-25,Y2015-M05,absolute,-0.21576371130681765,6.383021217291314e-25,0.02409190413530471,0.19554664831895627,0.19405687780625774,2232,True
HOBE,ERA5 0-25,Y2016-M05,absolute,-0.04810256780874255,0.02311171235530308,-0.007563635411210745,0.19290712368987264,0.19275878654335346,2230,True
HOBE,ERA5 0-25,Y2017-M05,absolute,0.07478237733971413,0.00042114502726261653,-0.03955975768738737,0.15091600010049852,0.14563881576711912,2220,True
HOBE,ERA5 0-25,Y2018-M05,absolute,0.28091636719469104,1.7289302258916549e-35,-0.0009344634976101717,0.13796335125007472,0.13796018652539987,1883,True
